material_id,standard_id,first_seen,internal_name,language,size,direction,theme,optimization,stylization,pain_point,exercise_type,r_version,c_version,m_version,designer,designer_variant,serial_code,parse_status,channels,source_files,total_purchases,total_spend,total_impressions,avg_ctr,avg_roas,has_order
20260331_growme_EN_9x16_FX-pic_ZT-pic7_RS-P1X1R3C3_wxx,20260331_growme_EN_9x16_FX-pic_ZT-pic7_RS-P1X1R3C3_wxx,2026-03-31,growme,EN,9x16,pic,pic7,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,9.18,710.0,3.24,0.0,False
20260331_growme_EN_9x16_FX-pic_ZT-pic8_RS-P1X1R3C3_wxx,20260331_growme_EN_9x16_FX-pic_ZT-pic8_RS-P1X1R3C3_wxx,2026-03-31,growme,EN,9x16,pic,pic8,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,1.16,65.0,1.54,0.0,False
20260331_growme_EN_9x16_FX-pic_ZT-pic9_RS-P1X1R3C3_wxx,20260331_growme_EN_9x16_FX-pic_ZT-pic9_RS-P1X1R3C3_wxx,2026-03-31,growme,EN,9x16,pic,pic9,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,4.68,438.0,4.79,0.0,False
20260331_growme_EN_9x16_FX-test_ZT-englishbook_RS-P1X1R3C3_wxx,20260331_growme_EN_9x16_FX-test_ZT-englishbook_RS-P1X1R3C3_wxx,2026-03-31,growme,EN,9x16,test,englishbook,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,3.41,3069.0,1.82,0.0,False
20260331_growme_EN_9x16_FX-test_ZT-pencil_RS-P1X1R3C3_wxx,20260331_growme_EN_9x16_FX-test_ZT-pencil_RS-P1X1R3C3_wxx,2026-03-31,growme,EN,9x16,test,pencil,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,5.0,175.55,253127.0,1.58,0.27,True
20260331_growme_EN_9x16_FX-test_ZT-read_RS-P1X1R3C1_gy,20260331_growme_EN_9x16_FX-test_ZT-read_RS-P1X1R3C1_gy,2026-03-31,growme,EN,9x16,test,read,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,0.0,23.38,15952.0,1.91,0.0,False
20260331_growme_TH_9x16_FX-test_ZT-AI_RS-P1X1R3C3_wxx,20260331_growme_TH_9x16_FX-test_ZT-AI_RS-P1X1R3C3_wxx,2026-03-31,growme,TH,9x16,test,AI,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,1.82,798.0,1.5,0.0,False
20260331_growme_TH_9x16_FX-test_ZT-AIlunbo_RS-P1X1R3C3_wxx,20260331_growme_TH_9x16_FX-test_ZT-AIlunbo_RS-P1X1R3C3_wxx,2026-03-31,growme,TH,9x16,test,AIlunbo,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,3.13,1124.0,1.16,0.0,False
20260331_growme_TH_9x16_FX-test_ZT-girl_RS-P1X1R3C3_wxx,20260331_growme_TH_9x16_FX-test_ZT-girl_RS-P1X1R3C3_wxx,2026-03-31,growme,TH,9x16,test,girl,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,0.71,305.0,0.98,0.0,False
20260331_growme_TH_9x16_FX-test_ZT-read_RS-P1X1R3C1_gy,20260331_growme_TH_9x16_FX-test_ZT-read_RS-P1X1R3C1_gy,2026-03-31,growme,TH,9x16,test,read,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,0.0,19.5,6555.0,1.56,0.0,False
20260331_growme_TR_9x16_FX-test_ZT-AI_RS-P1X1R3C3_wxx,20260331_growme_TR_9x16_FX-test_ZT-AI_RS-P1X1R3C3_wxx,2026-03-31,growme,TR,9x16,test,AI,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,56.75,23048.0,0.67,0.0,False
20260331_growme_TR_9x16_FX-test_ZT-AIlunbo_RS-P1X1R3C3_wxx,20260331_growme_TR_9x16_FX-test_ZT-AIlunbo_RS-P1X1R3C3_wxx,2026-03-31,growme,TR,9x16,test,AIlunbo,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,11.02,5822.0,1.03,0.0,False
20260331_growme_TR_9x16_FX-test_ZT-girl_RS-P1X1R3C3_wxx,20260331_growme_TR_9x16_FX-test_ZT-girl_RS-P1X1R3C3_wxx,2026-03-31,growme,TR,9x16,test,girl,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,18.47,8620.0,1.35,0.0,False
20260401_GrowMe_EN_9x16_FX-pic_ZT-test-1-_RS-P3X1R1C3_gy,20260401_GrowMe_EN_9x16_FX-pic_ZT-test-1-_RS-P3X1R1C3_gy,2026-04-01,GrowMe,EN,9x16,pic,test-1-,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,4.24,711.0,4.36,0.0,False
20260401_GrowMe_EN_9x16_FX-pic_ZT-test-2-_RS-P3X1R1C3_gy,20260401_GrowMe_EN_9x16_FX-pic_ZT-test-2-_RS-P3X1R1C3_gy,2026-04-01,GrowMe,EN,9x16,pic,test-2-,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,5.25,123.0,2.44,0.0,False
20260401_GrowMe_EN_9x16_FX-pic_ZT-test-3-_RS-P3X1R1C3_gy,20260401_GrowMe_EN_9x16_FX-pic_ZT-test-3-_RS-P3X1R1C3_gy,2026-04-01,GrowMe,EN,9x16,pic,test-3-,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,6.77,4216.0,1.92,0.0,False
20260401_GrowMe_EN_9x16_FX-pic_ZT-test-4-_RS-P3X1R1C3_gy,20260401_GrowMe_EN_9x16_FX-pic_ZT-test-4-_RS-P3X1R1C3_gy,2026-04-01,GrowMe,EN,9x16,pic,test-4-,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,26.0,2097.0,2.62,0.0,False
20260401_GrowMe_EN_9x16_FX-pic_ZT-test-5-_RS-P3X1R1C3_gy,20260401_GrowMe_EN_9x16_FX-pic_ZT-test-5-_RS-P3X1R1C3_gy,2026-04-01,GrowMe,EN,9x16,pic,test-5-,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,2.33,311.0,0.64,0.0,False
20260401_GrowMe_EN_9x16_FX-pic_ZT-test-6-_RS-P3X1R1C3_gy,20260401_GrowMe_EN_9x16_FX-pic_ZT-test-6-_RS-P3X1R1C3_gy,2026-04-01,GrowMe,EN,9x16,pic,test-6-,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,4.18,1447.0,2.14,0.0,False
20260401_GrowMe_EN_9x16_FX-pic_ZT-test-7-_RS-P3X1R1C3_gy,20260401_GrowMe_EN_9x16_FX-pic_ZT-test-7-_RS-P3X1R1C3_gy,2026-04-01,GrowMe,EN,9x16,pic,test-7-,,P3X1R1C3,P3,X1,R1,C3,,gy,,,complete,WW,account_all_WW.csv,0.0,1.57,322.0,2.48,0.0,False
20260401_GrowMe_EN_9x16_FX-test_ZT- speak_RS-P3X1R1C3_fj,20260401_GrowMe_EN_9x16_FX-test_ZT-speak_RS-P3X1R1C3_fj,2026-04-01,GrowMe,EN,9x16,test,speak,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,0.62,108.0,1.85,0.0,False
20260401_GrowMe_TH_9x16_FX-test_ZT- pride_RS-P3X1R1C3_fj,20260401_GrowMe_TH_9x16_FX-test_ZT-pride_RS-P3X1R1C3_fj,2026-04-01,GrowMe,TH,9x16,test,pride,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,1.0,272.0,1.47,0.0,False
20260401_GrowMe_TH_9x16_FX-test_ZT- voice_RS-P3X1R1C3_fj,20260401_GrowMe_TH_9x16_FX-test_ZT-voice_RS-P3X1R1C3_fj,2026-04-01,GrowMe,TH,9x16,test,voice,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,7.19,2930.0,1.95,0.0,False
20260401_growme_EN_9x16_FX-test_ZT-improve_RS-P1X1R3C1_gy,20260401_growme_EN_9x16_FX-test_ZT-improve_RS-P1X1R3C1_gy,2026-04-01,growme,EN,9x16,test,improve,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,1.0,33.97,29013.0,1.61,0.85,True
20260401_growme_TH_9x16_FX-test_ZT-listen_RS-P1X1R3C3_wxx,20260401_growme_TH_9x16_FX-test_ZT-listen_RS-P1X1R3C3_wxx,2026-04-01,growme,TH,9x16,test,listen,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,18.28,5453.0,1.1,0.0,False
20260401_growme_TH_9x16_FX-test_ZT-read2_RS-P1X1R3C1_gy,20260401_growme_TH_9x16_FX-test_ZT-read2_RS-P1X1R3C1_gy,2026-04-01,growme,TH,9x16,test,read2,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,0.0,0.1,76.0,3.95,0.0,False
20260401_growme_TH_9x16_FX-test_ZT-read_RS-P1X1R3C1_gy,20260401_growme_TH_9x16_FX-test_ZT-read_RS-P1X1R3C1_gy,2026-04-01,growme,TH,9x16,test,read,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,18.0,1175.31,626280.0,1.5,0.28,True
20260401_growme_TR_9x16_FX-test_ZT-listen_RS-P1X1R3C3_wxx,20260401_growme_TR_9x16_FX-test_ZT-listen_RS-P1X1R3C3_wxx,2026-04-01,growme,TR,9x16,test,listen,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,14.579999999999998,5960.0,1.45,0.0,False
20260401_growme_VI_9x16_FX-test_ZT-create_RS-P1X1R3C3_wxx,20260401_growme_VI_9x16_FX-test_ZT-create_RS-P1X1R3C3_wxx,2026-04-01,growme,VI,9x16,test,create,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,76.0,3582.7100000000005,1893438.0,1.2,0.45,True
20260401_growme_VI_9x16_FX-test_ZT-pencil_RS-P1X1R3C3_wxx,20260401_growme_VI_9x16_FX-test_ZT-pencil_RS-P1X1R3C3_wxx,2026-04-01,growme,VI,9x16,test,pencil,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,6.0,407.25000000000006,147765.0,1.74,0.86,True
20260402_GrowMe_EN_9x16_FX-test_ZT- work_RS-P3X1R1C3_fj,20260402_GrowMe_EN_9x16_FX-test_ZT-work_RS-P3X1R1C3_fj,2026-04-02,GrowMe,EN,9x16,test,work,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,3.53,1120.0,2.41,0.0,False
20260402_GrowMe_TR_9x16_FX-test_ZT- pride_RS-P3X1R1C3_fj,20260402_GrowMe_TR_9x16_FX-test_ZT-pride_RS-P3X1R1C3_fj,2026-04-02,GrowMe,TR,9x16,test,pride,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,17.8,5564.0,0.99,0.0,False
20260402_GrowMe_TR_9x16_FX-test_ZT- voice_RS-P3X1R1C3_fj,20260402_GrowMe_TR_9x16_FX-test_ZT-voice_RS-P3X1R1C3_fj,2026-04-02,GrowMe,TR,9x16,test,voice,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,9.86,4658.0,2.2,0.0,False
20260402_growme_EN_9x16_FX-test_ZT-alabo_RS-P1X1R3C3_wxx,20260402_growme_EN_9x16_FX-test_ZT-alabo_RS-P1X1R3C3_wxx,2026-04-02,growme,EN,9x16,test,alabo,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,2.0,82.34,151396.0,1.74,0.16,True
20260402_growme_EN_9x16_FX-test_ZT-women2_RS-P1X1R3C3_wxx,20260402_growme_EN_9x16_FX-test_ZT-women2_RS-P1X1R3C3_wxx,2026-04-02,growme,EN,9x16,test,women2,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,1.61,1477.0,2.23,0.0,False
20260402_growme_EN_9x16_FX-test_ZT-women_RS-P1X1R3C3_wxx,20260402_growme_EN_9x16_FX-test_ZT-women_RS-P1X1R3C3_wxx,2026-04-02,growme,EN,9x16,test,women,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,1.25,266.0,3.01,0.0,False
20260402_growme_TH_9x16_FX-test_ZT-life_RS-P1X1R3C3_wxx,20260402_growme_TH_9x16_FX-test_ZT-life_RS-P1X1R3C3_wxx,2026-04-02,growme,TH,9x16,test,life,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,2.0,33.08,14700.0,0.84,1.78,True
20260402_growme_TH_9x16_FX-test_ZT-speak_RS-P1X1R3C3_wxx,20260402_growme_TH_9x16_FX-test_ZT-speak_RS-P1X1R3C3_wxx,2026-04-02,growme,TH,9x16,test,speak,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,20.89,6478.0,1.78,0.0,False
20260402_growme_TR_9x16_FX-test_ZT-change_RS-P1X1R3C1_gy.video,20260402_growme_TR_9x16_FX-test_ZT-change_RS-P1X1R3C1_gy.video,2026-04-02,growme,TR,9x16,test,change,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,14.0,261.21999999999997,164178.0,2.46,1.61,True
20260402_growme_TR_9x16_FX-test_ZT-life_RS-P1X1R3C3_wxx,20260402_growme_TR_9x16_FX-test_ZT-life_RS-P1X1R3C3_wxx,2026-04-02,growme,TR,9x16,test,life,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,14.37,6821.0,1.75,0.0,False
20260402_growme_TR_9x16_FX-test_ZT-read2_RS-P1X1R3C1_gy,20260402_growme_TR_9x16_FX-test_ZT-read2_RS-P1X1R3C1_gy,2026-04-02,growme,TR,9x16,test,read2,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,262.0,9997.28,7768545.0,1.08,0.4,True
20260402_growme_TR_9x16_FX-test_ZT-read_RS-P1X1R3C1_gy,20260402_growme_TR_9x16_FX-test_ZT-read_RS-P1X1R3C1_gy,2026-04-02,growme,TR,9x16,test,read,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,0.0,51.300000000000004,26683.0,1.3,0.0,False
20260402_growme_TR_9x16_FX-test_ZT-speak_RS-P1X1R3C3_wxx,20260402_growme_TR_9x16_FX-test_ZT-speak_RS-P1X1R3C3_wxx,2026-04-02,growme,TR,9x16,test,speak,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,1.0,157.50000000000003,98787.0,1.64,0.21,True
20260402_growme_TR_9x16_FX-test_ZT-women2_RS-P1X1R3C3_wxx,20260402_growme_TR_9x16_FX-test_ZT-women2_RS-P1X1R3C3_wxx,2026-04-02,growme,TR,9x16,test,women2,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,11.25,4353.0,2.13,0.0,False
20260402_growme_TR_9x16_FX-test_ZT-women_RS-P1X1R3C3_wxx,20260402_growme_TR_9x16_FX-test_ZT-women_RS-P1X1R3C3_wxx,2026-04-02,growme,TR,9x16,test,women,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,7.359999999999999,3932.0,0.79,0.0,False
20260403_GrowMe_EN_9x16_FX-test_ZT- control_RS-P3X1R1C3_fj,20260403_GrowMe_EN_9x16_FX-test_ZT-control_RS-P3X1R1C3_fj,2026-04-03,GrowMe,EN,9x16,test,control,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,1.5,456.0,2.19,0.0,False
20260403_GrowMe_EN_9x16_FX-test_ZT- romans_RS-P3X1R1C3_fj,20260403_GrowMe_EN_9x16_FX-test_ZT-romans_RS-P3X1R1C3_fj,2026-04-03,GrowMe,EN,9x16,test,romans,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,12.07,4900.0,5.57,0.0,False
20260403_GrowMe_TR_9x16_FX-test_ZT- today_RS-P3X1R1C3_fj,20260403_GrowMe_TR_9x16_FX-test_ZT-today_RS-P3X1R1C3_fj,2026-04-03,GrowMe,TR,9x16,test,today,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,5.89,3708.0,0.73,0.0,False
20260403_growme_EN_9x16_FX-test_ZT-read2_RS-P1X1R3C1_gy,20260403_growme_EN_9x16_FX-test_ZT-read2_RS-P1X1R3C1_gy,2026-04-03,growme,EN,9x16,test,read2,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,0.0,0.36,456.0,1.1,0.0,False
20260403_growme_EN_9x16_FX-test_ZT-read_RS-P1X1R3C1_gy,20260403_growme_EN_9x16_FX-test_ZT-read_RS-P1X1R3C1_gy,2026-04-03,growme,EN,9x16,test,read,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,0.0,0.89,373.0,1.61,0.0,False
20260403_growme_JA_9x16_FX-test_ZT-bendihua_RS-P1X1R3C3_wxx,20260403_growme_JA_9x16_FX-test_ZT-bendihua_RS-P1X1R3C3_wxx,2026-04-03,growme,JA,9x16,test,bendihua,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,0.4,51.0,1.96,0.0,False
20260403_growme_JA_9x16_FX-test_ZT-gai_RS-P1X1R3C3_wxx,20260403_growme_JA_9x16_FX-test_ZT-gai_RS-P1X1R3C3_wxx,2026-04-03,growme,JA,9x16,test,gai,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,130.36,9547.0,3.36,0.0,False
20260403_growme_JA_9x16_FX-test_ZT-lunbo_RS-P1X1R3C3_wxx,20260403_growme_JA_9x16_FX-test_ZT-lunbo_RS-P1X1R3C3_wxx,2026-04-03,growme,JA,9x16,test,lunbo,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,5.13,468.0,4.27,0.0,False
20260403_growme_TH_9x16_FX-test_ZT-read2_RS-P1X1R3C1_gy,20260403_growme_TH_9x16_FX-test_ZT-read2_RS-P1X1R3C1_gy,2026-04-03,growme,TH,9x16,test,read2,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,0.0,0.13,86.0,1.16,0.0,False
20260403_growme_TR_9x16_FX-test_ZT-read2_RS-P1X1R3C1_gy,20260403_growme_TR_9x16_FX-test_ZT-read2_RS-P1X1R3C1_gy,2026-04-03,growme,TR,9x16,test,read2,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,1.0,13.1,7023.0,5.97,23.69,True
20260407_GrowMe_EN_9x16_FX-test_ZT- d1_RS-P3X1R1C3_fj,20260407_GrowMe_EN_9x16_FX-test_ZT-d1_RS-P3X1R1C3_fj,2026-04-07,GrowMe,EN,9x16,test,d1,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,3.0,126.41,102519.0,2.18,0.68,True
20260407_GrowMe_TH_9x16_FX-test_ZT- d1_RS-P3X1R1C3_fj,20260407_GrowMe_TH_9x16_FX-test_ZT-d1_RS-P3X1R1C3_fj,2026-04-07,GrowMe,TH,9x16,test,d1,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,6.0,347.95,217257.0,1.18,0.41,True
20260407_GrowMe_TR_9x16_FX-test_ZT- d1_RS-P3X1R1C3_fj,20260407_GrowMe_TR_9x16_FX-test_ZT-d1_RS-P3X1R1C3_fj,2026-04-07,GrowMe,TR,9x16,test,d1,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,5.5,1664.0,1.32,0.0,False
20260407_GrowMe_VI_01_9x16_FX-test_ZT-d1_RS-P3X1R1C3_fj,20260407_GrowMe_VI_01_9x16_FX-test_ZT-d1_RS-P3X1R1C3_fj,2026-04-07,GrowMe_VI,01,9x16,test,d1,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,4.0,116.22,36017.0,2.27,0.3,True
20260407_growme_FIL _9x16_FX-test_ZT-read2_RS-P1X1R3C1_gy,20260407_growme_FIL_9x16_FX-test_ZT-read2_RS-P1X1R3C1_gy,2026-04-07,growme,FIL,9x16,test,read2,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,3.0,395.17,352537.0,0.67,0.2,True
20260407_growme_FIL_9x16_FX-test_ZT-create_RS-P1X1R3C3_wxx,20260407_growme_FIL_9x16_FX-test_ZT-create_RS-P1X1R3C3_wxx,2026-04-07,growme,FIL,9x16,test,create,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,15.99,10079.0,0.55,0.0,False
20260407_growme_FIL_9x16_FX-test_ZT-pencil_RS-P1X1R3C3_wxx,20260407_growme_FIL_9x16_FX-test_ZT-pencil_RS-P1X1R3C3_wxx,2026-04-07,growme,FIL,9x16,test,pencil,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,46.92,31284.0,1.11,0.0,False
20260407_growme_TH_9x16_FX-test_ZT-purple_RS-P1X1R3C3_wxx,20260407_growme_TH_9x16_FX-test_ZT-purple_RS-P1X1R3C3_wxx,2026-04-07,growme,TH,9x16,test,purple,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,32.53,10117.0,1.06,0.0,False
20260407_growme_TH_9x16_FX-test_ZT-read1_RS-P1X1R3C1_gy,20260407_growme_TH_9x16_FX-test_ZT-read1_RS-P1X1R3C1_gy,2026-04-07,growme,TH,9x16,test,read1,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,0.0,46.52,18935.0,1.25,0.0,False
20260407_growme_TR_9x16_FX-test_ZT-choices_RS-P1X1R3C3_wxx,20260407_growme_TR_9x16_FX-test_ZT-choices_RS-P1X1R3C3_wxx,2026-04-07,growme,TR,9x16,test,choices,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,7.45,2802.0,0.43,0.0,False
20260407_growme_TR_9x16_FX-test_ZT-purple_RS-P1X1R3C3_wxx,20260407_growme_TR_9x16_FX-test_ZT-purple_RS-P1X1R3C3_wxx,2026-04-07,growme,TR,9x16,test,purple,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,0.42,147.0,1.36,0.0,False
20260407_growme_TR_9x16_FX-test_ZT-read1_RS-P1X1R3C1_gy,20260407_growme_TR_9x16_FX-test_ZT-read1_RS-P1X1R3C1_gy,2026-04-07,growme,TR,9x16,test,read1,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,0.0,6.92,2021.0,1.48,0.0,False
20260407_growme_VI _9x16_FX-test_ZT-read2_RS-P1X1R3C1_gy,20260407_growme_VI_9x16_FX-test_ZT-read2_RS-P1X1R3C1_gy,2026-04-07,growme,VI,9x16,test,read2,,P1X1R3C1,P1,X1,R3,C1,,gy,,,complete,WW,account_all_WW.csv,300.0,7647.27,4942878.0,1.05,0.68,True
20260407_growme_VI_9x16_FX-test_ZT-purple_RS-P1X1R3C3_wxx,20260407_growme_VI_9x16_FX-test_ZT-purple_RS-P1X1R3C3_wxx,2026-04-07,growme,VI,9x16,test,purple,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,4.0,77.06,35652.0,1.99,1.27,True
20260408_GrowMe_EN_9x16_FX-test_ZT- B2_RS-P3X1R1C3_fj,20260408_GrowMe_EN_9x16_FX-test_ZT-B2_RS-P3X1R1C3_fj,2026-04-08,GrowMe,EN,9x16,test,B2,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,45.54,22795.0,1.58,0.0,False
20260408_GrowMe_EN_9x16_FX-test_ZT- pen_RS-P3X1R1C3_fj,20260408_GrowMe_EN_9x16_FX-test_ZT-pen_RS-P3X1R1C3_fj,2026-04-08,GrowMe,EN,9x16,test,pen,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,0.22000000000000003,303.0,0.78,0.0,False
20260408_GrowMe_TH_9x16_FX-test_ZT- growth_RS-P3X1R1C3_fj,20260408_GrowMe_TH_9x16_FX-test_ZT-growth_RS-P3X1R1C3_fj,2026-04-08,GrowMe,TH,9x16,test,growth,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,4.43,1635.0,1.83,0.0,False
20260408_GrowMe_TH_9x16_FX-test_ZT- pen_RS-P3X1R1C3_fj,20260408_GrowMe_TH_9x16_FX-test_ZT-pen_RS-P3X1R1C3_fj,2026-04-08,GrowMe,TH,9x16,test,pen,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,0.33,180.0,0.0,0.0,False
20260408_GrowMe_TR_9x16_FX-test_ZT- growth_RS-P3X1R1C3_fj,20260408_GrowMe_TR_9x16_FX-test_ZT-growth_RS-P3X1R1C3_fj,2026-04-08,GrowMe,TR,9x16,test,growth,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,0.47,93.0,0.0,0.0,False
20260408_GrowMe_TR_9x16_FX-test_ZT- pen_RS-P3X1R1C3_fj,20260408_GrowMe_TR_9x16_FX-test_ZT-pen_RS-P3X1R1C3_fj,2026-04-08,GrowMe,TR,9x16,test,pen,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,1.15,484.0,0.83,0.0,False
20260408_growme_EN_9x16_FX-test_ZT-future_RS-P1X1R3C3_wxx,20260408_growme_EN_9x16_FX-test_ZT-future_RS-P1X1R3C3_wxx,2026-04-08,growme,EN,9x16,test,future,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,3.0,596.31,437996.0,1.63,0.2,True
20260408_growme_TH_9x16_FX-test_ZT-jili_RS-P1X1R3C3_wxx,20260408_growme_TH_9x16_FX-test_ZT-jili_RS-P1X1R3C3_wxx,2026-04-08,growme,TH,9x16,test,jili,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,108.63,24228.0,1.51,0.0,False
20260408_growme_TH_9x16_FX-test_ZT-singsong_RS-P1X1R3C3_wxx,20260408_growme_TH_9x16_FX-test_ZT-singsong_RS-P1X1R3C3_wxx,2026-04-08,growme,TH,9x16,test,singsong,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,28.99,15634.0,1.2,0.0,False
